system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
484,"60.87551, 8.52382",60.87551,8.52382,id_81837875,Hemsedal_change_dw_2016_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.523823086012662,60.87550934371413]}"
90,"60.86195, 8.67259",60.86195,8.67259,id_82079493,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.672589863914666,60.86194768584567]}"
296,"60.80737, 8.55038",60.80737,8.55038,id_82162811,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.550381237416246,60.8073659058545]}"
105,"60.82333, 8.60017",60.82333,8.60017,id_82572938,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.600170928700951,60.82332506845092]}"
12,"60.81691, 8.776",60.81691,8.776,id_82894978,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.775997801660239,60.816909733063454]}"
444,"60.88471, 8.59222",60.88471,8.59222,id_83064346,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.592218380593827,60.884712213804086]}"
419,"60.85393, 8.49009",60.85393,8.49009,id_8316180,Hemsedal_change_dw_2016_2020,2,1,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.490094945005819,60.85392766479646]}"
126,"61.05205, 8.35857",61.05205,8.35857,id_83289676,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.358572001431378,61.052053697920165]}"
391,"60.90358, 8.05794",60.90358,8.05794,id_8342073,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.057944726554524,60.90358129317832]}"
213,"60.96899, 8.4345",60.96899,8.4345,id_83554934,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.434501710697672,60.968986187264235]}"
80,"60.861, 8.3405",60.861,8.3405,id_83635745,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.340499143885578,60.86099865337095]}"
335,"60.87308, 8.54835",60.87308,8.54835,id_83724664,Hemsedal_change_dw_2016_2020,1,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.548352562951761,60.87308002144574]}"
366,"60.91506, 8.73677",60.91506,8.73677,id_83785813,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.736769788983663,60.91505942777479]}"
195,"61.02734, 8.29911",61.02734,8.29911,id_83840200,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.299112539601637,61.02733748755589]}"
253,"60.888, 8.1743",60.888,8.1743,id_84234861,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.17430008626183,60.888004330375395]}"
287,"60.91609, 8.52396",60.91609,8.52396,id_84815656,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.523955434000161,60.916091320409784]}"
171,"60.87693, 8.57298",60.87693,8.57298,id_84968260,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.572978546586278,60.8769312859937]}"
77,"60.92694, 8.1268",60.92694,8.1268,id_85034321,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.126803982389452,60.926940918334736]}"
17,"60.9474, 8.51758",60.9474,8.51758,id_85045415,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.517581063825684,60.94740243537093]}"
242,"60.90541, 8.55232",60.90541,8.55232,id_85255859,Hemsedal_change_dw_2016_2020,1,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.552319626350798,60.905414799726415]}"
509,"60.81223, 8.64498",60.81223,8.64498,id_85288972,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.64497502588976,60.81222809530952]}"
155,"60.81355, 8.63724",60.81355,8.63724,id_8570543,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.637240033881573,60.813554171814104]}"
430,"60.89572, 8.55264",60.89572,8.55264,id_85800782,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.552639789953565,60.89571942486097]}"
211,"60.91632, 8.51289",60.91632,8.51289,id_86204916,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.512887417637092,60.9163210840454]}"
336,"60.93548, 8.63991",60.93548,8.63991,id_86244954,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.63991346541638,60.93548489164407]}"
424,"60.88071, 8.6374",60.88071,8.6374,id_86786335,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.637399182890537,60.88071158615306]}"
154,"60.98715, 8.2549",60.98715,8.2549,id_86911283,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.254900672106865,60.98714724945274]}"
191,"60.89822, 8.47446",60.89822,8.47446,id_87021049,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.474459280375521,60.89822013231848]}"
333,"60.85198, 8.52325",60.85198,8.52325,id_87040494,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.523252956791046,60.851984301542906]}"
373,"60.83907, 8.61046",60.83907,8.61046,id_87044206,Hemsedal_change_dw_2016_2020,1,6,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.610460306290513,60.83906721099362]}"
462,"60.86763, 8.55524",60.86763,8.55524,id_87366933,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.555242335493597,60.86762625867349]}"
249,"60.99708, 8.41126",60.99708,8.41126,id_87627207,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.411262267834779,60.99707818900083]}"
438,"60.87991, 8.60628",60.87991,8.60628,id_87853422,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.606278791524035,60.87990587097019]}"
214,"60.84104, 8.5799",60.84104,8.5799,id_87968000,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.57989644025406,60.84104017229703]}"
421,"60.88096, 8.62984",60.88096,8.62984,id_87995947,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.62984398255935,60.8809603595601]}"
118,"60.8695, 8.39059",60.8695,8.39059,id_8844360,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.390594775494884,60.869495052149524]}"
76,"60.91024, 8.51999",60.91024,8.51999,id_8846140,Hemsedal_change_dw_2016_2020,1,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.519986418453522,60.910241407725316]}"
239,"60.79937, 8.7131",60.79937,8.7131,id_88506909,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.71309933424959,60.79937240505592]}"
196,"60.86133, 8.35227",60.86133,8.35227,id_88593307,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.352274529781353,60.86132523016548]}"
60,"60.87318, 8.81962",60.87318,8.81962,id_88690012,Hemsedal_change_dw_2016_2020,1,6,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.819617532089062,60.87317851332907]}"
545,"60.86043, 8.52478",60.86043,8.52478,id_8895889,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.524783903933706,60.86042928690074]}"
95,"60.98403, 8.27512",60.98403,8.27512,id_89165895,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.275117670576007,60.9840252383644]}"
469,"60.87225, 8.54081",60.87225,8.54081,id_8989999,Hemsedal_change_dw_2016_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.540813971770847,60.872246461687176]}"
377,"60.85554, 8.59535",60.85554,8.59535,id_90209891,Hemsedal_change_dw_2016_2020,1,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.595351034828528,60.855542523770794]}"
302,"60.93759, 8.10806",60.93759,8.10806,id_90513654,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.108058245763143,60.93759236586482]}"
51,"60.84476, 8.78887",60.84476,8.78887,id_90557979,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.788866566124014,60.84476288391775]}"
433,"60.86249, 8.52291",60.86249,8.52291,id_90589948,Hemsedal_change_dw_2016_2020,2,1,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.52291233333661,60.86248766007587]}"
481,"60.86679, 8.52045",60.86679,8.52045,id_90984993,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.52045456855856,60.86678848169012]}"
524,"60.84135, 8.62221",60.84135,8.62221,id_91326787,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.622207092246503,60.841345290989274]}"
129,"60.88971, 8.82818",60.88971,8.82818,id_91336586,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.828184126922347,60.88970940679258]}"
282,"60.91334, 8.09343",60.91334,8.09343,id_9148083,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.093430628184311,60.913342290062744]}"
26,"60.9582, 8.20221",60.9582,8.20221,id_91952612,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.202211536405663,60.958204749968075]}"
223,"60.85604, 8.68185",60.85604,8.68185,id_92080396,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.681853291581618,60.856044324564984]}"
284,"60.95841, 8.28678",60.95841,8.28678,id_92280246,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.286779962085367,60.958409446121095]}"
16,"61.00836, 8.54347",61.00836,8.54347,id_92453610,Hemsedal_change_dw_2016_2020,1,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.543473240941752,61.00836407349541]}"
478,"60.84243, 8.62624",60.84243,8.62624,id_92592130,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.626241866710977,60.842433954740386]}"
39,"60.84078, 8.47982",60.84078,8.47982,id_92656123,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.479817761852768,60.84077997673367]}"
352,"60.93672, 8.40629",60.93672,8.40629,id_93276805,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.406287310848539,60.93672284067244]}"
179,"61.00796, 8.37463",61.00796,8.37463,id_93397539,Hemsedal_change_dw_2016_2020,1,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.374627087566303,61.007956494343134]}"
531,"60.87833, 8.48492",60.87833,8.48492,id_9348322,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.48491682417962,60.87832884517055]}"
130,"60.85429, 8.36456",60.85429,8.36456,id_93608318,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.364564542139805,60.8542909296649]}"
537,"60.86043, 8.57854",60.86043,8.57854,id_93616949,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.578537346469883,60.860428905758205]}"
353,"60.8511, 8.47855",60.8511,8.47855,id_93632188,Hemsedal_change_dw_2016_2020,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.478545827363106,60.85110010454087]}"
119,"60.84896, 8.55697",60.84896,8.55697,id_93679735,Hemsedal_change_dw_2016_2020,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.556973939655549,60.848957237456936]}"
122,"60.945, 8.31624",60.945,8.31624,id_93723086,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.316243428343817,60.94500489063796]}"
504,"60.86483, 8.55013",60.86483,8.55013,id_93758771,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.550126124749706,60.86482599381699]}"
45,"60.90231, 8.69448",60.90231,8.69448,id_93844948,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.694479727469353,60.90231100254004]}"
502,"60.86044, 8.55405",60.86044,8.55405,id_93886228,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.554053635180576,60.86043973739846]}"
402,"60.88281, 8.8367",60.88281,8.8367,id_9412273,Hemsedal_change_dw_2016_2020,2,1,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.836695049125387,60.882806882401276]}"
327,"60.95679, 8.37748",60.95679,8.37748,id_94416962,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.377477894785855,60.956793876036016]}"
30,"61.04428, 8.29337",61.04428,8.29337,id_94541761,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.293369105802679,61.04427638122032]}"
396,"60.96091, 8.35542",60.96091,8.35542,id_95424437,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.35542169576141,60.960909979119464]}"
514,"60.84001, 8.62664",60.84001,8.62664,id_95537122,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.626638087929157,60.84001093621335]}"
9,"60.9439, 8.3111",60.9439,8.3111,id_95610594,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.311099056206029,60.94390128804487]}"
108,"61.08641, 8.31523",61.08641,8.31523,id_95664379,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.315234505931961,61.08640681987482]}"
540,"60.86681, 8.55268",60.86681,8.55268,id_95672876,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.552675956847342,60.866809708400424]}"
290,"60.90199, 8.1861",60.90199,8.1861,id_95813815,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.18610446025175,60.901992954532616]}"
354,"60.91015, 8.34815",60.91015,8.34815,id_96012509,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.348149851417269,60.91014761363361]}"
442,"60.92098, 8.44199",60.92098,8.44199,id_96064876,Hemsedal_change_dw_2016_2020,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.441992288395866,60.920984000856]}"
