system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
97,"60.46385, 8.26765",60.46385,8.26765,id_59599166,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.26765081100966,60.46385107153153]}"
222,"60.47011, 8.1562",60.47011,8.1562,id_59617987,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.156200269167943,60.47010638253203]}"
512,"60.65433, 8.02042",60.65433,8.02042,id_59711819,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.020416417893392,60.65432879539704]}"
500,"60.50931, 8.22401",60.50931,8.22401,id_59807500,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.22401454187083,60.509307526924744]}"
198,"60.57122, 7.70783",60.57122,7.70783,id_60063113,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.707830959501322,60.57121947569018]}"
273,"60.45063, 7.9324",60.45063,7.9324,id_60123090,Hol_change_dw_2015_2020,1,9,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.932396545813497,60.45063356708643]}"
179,"60.47588, 8.21954",60.47588,8.21954,id_60411205,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.219537430154864,60.475879472421724]}"
387,"60.48185, 8.2425",60.48185,8.2425,id_60520954,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.24250091877235,60.481848210588964]}"
219,"60.68673, 8.25545",60.68673,8.25545,id_60598365,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.2554497339812,60.68672887748555]}"
26,"60.58499, 7.7018",60.58499,7.7018,id_6078286,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.701804814305803,60.58498976297336]}"
295,"60.53652, 8.04421",60.53652,8.04421,id_60790052,Hol_change_dw_2015_2020,1,5,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.044208878937233,60.536515399584815]}"
272,"60.6266, 7.90703",60.6266,7.90703,id_60841923,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.907028949141114,60.626603276108284]}"
529,"60.51869, 8.18627",60.51869,8.18627,id_61066975,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.1862670388164,60.51869031448641]}"
256,"60.81397, 7.8602",60.81397,7.8602,id_61375495,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.860201633503777,60.81396786228988]}"
307,"60.58628, 7.96315",60.58628,7.96315,id_6146713,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.963152951027374,60.58628436662423]}"
158,"60.71474, 7.95865",60.71474,7.95865,id_61551540,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.958650393173201,60.71474097084707]}"
142,"60.62335, 8.24083",60.62335,8.24083,id_61636812,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.240829937942639,60.62334643884084]}"
149,"60.61211, 8.33919",60.61211,8.33919,id_61977876,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.339190647554135,60.612106194487396]}"
486,"60.71414, 7.83093",60.71414,7.83093,id_61986895,Hol_change_dw_2015_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.830934487233821,60.71413703229283]}"
234,"60.71187, 7.95838",60.71187,7.95838,id_62061502,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.958376928204252,60.711865545400194]}"
390,"60.36836, 8.06056",60.36836,8.06056,id_62534969,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.060559794449885,60.36835998540296]}"
