system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
315,"59.2722, 10.93594",59.2722,10.93594,id_41523268,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.935938515044244,59.27220142485374]}"
521,"59.20688, 10.88197",59.20688,10.88197,id_41752620,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.881969413889557,59.20688078757796]}"
299,"59.20852, 11.02394",59.20852,11.02394,id_41782486,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.023943974873488,59.20852087174614]}"
95,"59.28283, 10.95199",59.28283,10.95199,id_42030115,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.951990263013213,59.28283083194341]}"
506,"59.26858, 11.02049",59.26858,11.02049,id_42052342,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.020487660203917,59.268580908830266]}"
40,"59.19979, 11.00767",59.19979,11.00767,id_42072864,Fredrikstad_change_dw_2017_2022,1,6,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.007666123613044,59.19979028111208]}"
4,"59.24634, 10.75123",59.24634,10.75123,id_42251446,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.751226496938457,59.24634349805657]}"
336,"59.19831, 10.92142",59.19831,10.92142,id_42485713,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.921423071426,59.19830901840079]}"
415,"59.24078, 10.85438",59.24078,10.85438,id_42717106,Fredrikstad_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.854382509306417,59.24078219218541]}"
440,"59.29625, 10.88884",59.29625,10.88884,id_42761169,Fredrikstad_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.888835012428844,59.296248151884335]}"
339,"59.21385, 10.96347",59.21385,10.96347,id_42864881,Fredrikstad_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.963466787040652,59.213849895267046]}"
444,"59.24125, 10.85336",59.24125,10.85336,id_42928854,Fredrikstad_change_dw_2017_2022,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.853355720718898,59.24124595149829]}"
307,"59.15093, 10.92996",59.15093,10.92996,id_43226339,Fredrikstad_change_dw_2017_2022,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.92995779171779,59.15093294208465]}"
501,"59.19551, 10.90411",59.19551,10.90411,id_43273085,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.904106318179464,59.19550970612144]}"
