system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
48,"59.33219, 11.15471",59.33219,11.15471,id_72182487,Sarpsborg_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.15471425764773,59.33218543416839]}"
368,"59.33912, 11.00727",59.33912,11.00727,id_72251522,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.007268255568675,59.3391212495595]}"
119,"59.17096, 11.13686",59.17096,11.13686,id_72284597,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.136860192632088,59.170960146978075]}"
288,"59.31478, 11.20686",59.31478,11.20686,id_72302710,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.206857199377083,59.31478332722619]}"
450,"59.3662, 11.02787",59.3662,11.02787,id_72521961,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.027873832814318,59.366199980130446]}"
309,"59.22087, 11.18239",59.22087,11.18239,id_72542786,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.182388507703573,59.220870034628526]}"
292,"59.34951, 11.03796",59.34951,11.03796,id_73173822,Sarpsborg_change_dw_2017_2022,1,6,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.037959935813653,59.34951424415491]}"
428,"59.29051, 11.13786",59.29051,11.13786,id_73287501,Sarpsborg_change_dw_2017_2022,3,8,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.13785518565159,59.29051154371008]}"
262,"59.38865, 11.12431",59.38865,11.12431,id_7339266,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.124309362316525,59.388649421314206]}"
378,"59.28442, 11.18558",59.28442,11.18558,id_73701638,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.18557831489972,59.28441901415643]}"
273,"59.36848, 11.24484",59.36848,11.24484,id_73904543,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.244841873865868,59.36848429483774]}"
257,"59.31045, 11.08815",59.31045,11.08815,id_74380370,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.088154541269706,59.31045205689265]}"
403,"59.24882, 11.19786",59.24882,11.19786,id_74392997,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.19785521615772,59.248817611614925]}"
457,"59.25945, 11.22749",59.25945,11.22749,id_74475892,Sarpsborg_change_dw_2017_2022,3,5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.227488090074807,59.25945319185012]}"
138,"59.23963, 11.31334",59.23963,11.31334,id_74497384,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.313339796258468,59.23962822770588]}"
123,"59.38479, 10.98725",59.38479,10.98725,id_74674370,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.987253828634485,59.38479077943133]}"
350,"59.17688, 11.11535",59.17688,11.11535,id_74702354,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.115353240915976,59.17688178385404]}"
103,"59.33218, 11.25053",59.33218,11.25053,id_74913728,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.250533539632965,59.33218273669615]}"
