system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
298,"60.95876, 8.33829",60.95876,8.33829,id_46454034,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.338291928343704,60.95876197010246]}"
47,"60.89344, 8.30998",60.89344,8.30998,id_46818122,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.309976107065154,60.89343716331746]}"
181,"60.94847, 8.53972",60.94847,8.53972,id_46829617,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.539716421023142,60.9484674571521]}"
32,"60.97415, 8.25872",60.97415,8.25872,id_46893790,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.258715071376127,60.97414969047535]}"
271,"60.87947, 8.45635",60.87947,8.45635,id_4705301,Hemsedal_change_dw_2016_2020,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.456347701809944,60.879473402421965]}"
272,"60.82017, 8.69931",60.82017,8.69931,id_47146948,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.69930793715823,60.820171726838176]}"
115,"60.80979, 8.71668",60.80979,8.71668,id_47192839,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.716681960708396,60.80979475266811]}"
345,"60.8226, 8.74323",60.8226,8.74323,id_47281208,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.743229607798707,60.82259715806975]}"
105,"61.00619, 8.27221",61.00619,8.27221,id_47341415,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.272208415132997,61.006185962136456]}"
208,"60.98132, 8.56326",60.98132,8.56326,id_47526563,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.56326369238069,60.98131586457057]}"
